ASN,CC,Name,IXP Number (IX-F ID),Switch Name,IPv4 Address,IPv6 Address,MAC Address,Vendor,MANRS,IXP Switch
36351,GB,"SoftLayer Technologies, Inc. (an IBM Company)",1,core3-tch,195.66.225.183,2001:7f8:4::8dff:1,7a:19:f7:37:f8:cc,,0,1+core3-tch
22822,GB,Limelight Networks,1,core4-thw,195.66.224.245,2001:7f8:4::5926:4,74:83:ef:ff:e5:27,Arista Networks,0,1+core4-thw
34746,GB,AXA Insurance UK plc,1,edge5-eq4,195.66.227.232,2001:7f8:4::87ba:2,a0:3d:6f:cb:74:01,"Cisco Systems, Inc",0,1+edge5-eq4
36351,GB,"SoftLayer Technologies, Inc. (an IBM Company)",600,edge1-tch-lon2,195.66.237.183,2001:7f8:4:1::8dff:1,78:19:f7:37:ff:c7,Juniper Networks,0,600+edge1-tch-lon2
23028,GB,"Team Cymru, Inc.",1,edge4-tch,195.66.225.217,2001:7f8:4::59f4:1,78:4f:9b:a6:e0:72,Juniper Networks,1,1+edge4-tch
34746,GB,AXA Insurance UK plc,600,edge2-thw-lon2,195.66.236.222,2001:7f8:4:1::87ba:1,a0:3d:6f:cb:a6:10,"Cisco Systems, Inc",0,600+edge2-thw-lon2
36351,GB,"SoftLayer Technologies, Inc. (an IBM Company)",600,edge1-eq4-lon2,195.66.239.93,2001:7f8:4:1::8dff:2,08:b2:58:47:67:c8,Juniper Networks,0,600+edge1-eq4-lon2
23944,GB,SKY Cable Corporation,1,core3-thn,195.66.227.212,2001:7f8:4::5d88:1,10:39:e9:b9:e5:ed,Juniper Networks,1,1+core3-thn
34790,GB,TFM Networks Ltd,600,edge3-tch-lon2,195.66.237.7,2001:7f8:4:1::87e6:1,08:96:ad:26:7c:f7,"Cisco Systems, Inc",0,600+edge3-tch-lon2
36351,US,"SoftLayer Technologies, Inc. (an IBM Company)",426,edge1-cor.nva1,206.55.196.45,2001:504:31::8dff:1,40:71:83:97:04:0a,Juniper Networks,0,426+edge1-cor.nva1
24429,GB,China Unicom (Australia) Operations Pty Ltd,1,edge5-eq4,195.66.227.194,2001:7f8:4::5f6d:1,8c:fd:18:bd:d7:d1,"HUAWEI TECHNOLOGIES CO.,LTD",0,1+edge5-eq4
34984,GB,Superonline Iletisim Hizmetleri A.S,1,edge3-thn,195.66.225.187,2001:7f8:4::88a8:1,40:ce:24:2f:85:cb,"Cisco Systems, Inc",0,1+edge3-thn
36874,GB,Cybersmart Ltd,1,edge2-thn,195.66.227.174,2001:7f8:4::900a:1,40:55:39:9e:31:50,"Cisco Systems, Inc",0,1+edge2-thn
24482,GB,SG.GS Pte Ltd.,349,edge6-tcw-man1,195.66.244.69,2001:7f8:4:2::5fa2:1,c0:03:80:6e:50:0e,Juniper Networks,0,349+edge6-tcw-man1
35180,GB,Cisco Cloud Web Security,1,edge5-eq4,195.66.226.106,2001:7f8:4::896c:1,78:bc:1a:20:0b:c4,"Cisco Systems, Inc",0,1+edge5-eq4
36874,GB,Cybersmart Ltd,1,edge1-thw,195.66.227.175,2001:7f8:4::900a:2,64:9e:f3:01:45:50,"Cisco Systems, Inc",0,1+edge1-thw
24482,US,SG.GS Pte Ltd.,426,edge1-dft.nva1,206.55.197.10,2001:504:31::5fa2:1,18:2a:d3:76:f5:0b,Juniper Networks,0,426+edge1-dft.nva1
35180,GB,Cisco Cloud Web Security,1,edge1-tch,195.66.226.221,,a4:6c:2a:77:86:10,"Cisco Systems, Inc",0,1+edge1-tch
36902,GB,Intelvision LTD,1,edge4-thn,195.66.227.53,,00:21:d8:9a:f2:10,"Cisco Systems, Inc",0,1+edge4-thn
24482,GB,SG.GS Pte Ltd.,409,edge2-pue.sco1,195.66.246.16,2001:7f8:4:3::5fa2:1,c0:03:80:6e:50:0e,Juniper Networks,0,409+edge2-pue.sco1
35180,GB,Cisco Cloud Web Security,600,edge3-thw-lon2,195.66.238.221,2001:7f8:4:1::896c:1,a4:6c:2a:77:4b:10,"Cisco Systems, Inc",0,600+edge3-thw-lon2
36994,GB,Vodacom (Pty) Ltd,1,edge4-thn,195.66.226.240,2001:7f8:4::9082:1,40:ce:24:53:f5:b3,"Cisco Systems, Inc",0,1+edge4-thn
24594,GB,Voiceflex Ltd,1,edge1-tch,195.66.225.108,2001:7f8:4::6012:2,70:e4:22:4b:53:00,"Cisco Systems, Inc",0,1+edge1-tch
35228,GB,O2 Broadband,600,edge2-rbs-lon2,195.66.239.153,2001:7f8:4:1::899c:2,7e:25:86:a7:dc:31,,0,600+edge2-rbs-lon2
36994,GB,Vodacom (Pty) Ltd,600,edge2-thn-lon2,195.66.238.240,2001:7f8:4:1::9082:1,40:ce:24:45:ab:2e,"Cisco Systems, Inc",0,600+edge2-thn-lon2
24594,GB,Voiceflex Ltd,1,edge3-thn,195.66.225.83,2001:7f8:4::6012:1,e0:ac:f1:44:da:2c,"Cisco Systems, Inc",0,1+edge3-thn
35266,GB,EX Networks Limited,1,edge4-the,195.66.226.195,2001:7f8:4::89c2:1,50:87:89:21:51:90,"Cisco Systems, Inc",0,1+edge4-the
37100,GB,SEACOM,1,edge1-th2,195.66.226.41,2001:7f8:4::90ec:1,44:aa:50:93:47:c0,Juniper Networks,1,1+edge1-th2
24637,GB,Webdiscount UK Ltd.,1,edge4-the,195.66.227.44,2001:7f8:4::603d:1,78:bc:1a:df:bd:c0,"Cisco Systems, Inc",0,1+edge4-the
35432,GB,Cablenet,1,edge1-tch,195.66.225.136,2001:7f8:4::8a68:1,40:ce:24:1f:44:ef,"Cisco Systems, Inc",0,1+edge1-tch
37119,GB,UNITEL SA,1,edge4-tch,195.66.224.166,2001:7f8:4::90ff:1,70:ea:1a:e3:e0:90,"Cisco Systems, Inc",1,1+edge4-tch
24916,GB,OrbitalNet,1,edge1-thn,195.66.225.93,2001:7f8:4::6154:1,fc:0a:81:f9:a2:15,"Extreme Networks, Inc.",0,1+edge1-thn
35551,GB,TGL Services (UK) Limited,1,edge1-thn,195.66.225.8,2001:7f8:4::8adf:1,52:54:00:44:7f:a4,,0,1+edge1-thn
37122,GB,Smile Communications (pty) Ltd,600,edge2-thw-lon2,195.66.236.106,2001:7f8:4:1::9102:1,50:87:89:6d:67:7e,"Cisco Systems, Inc",0,600+edge2-thw-lon2
25061,GB,Associated Networks (UK) Ltd. ANLX,1,edge4-the,195.66.225.22,2001:7f8:4::61e5:1,84:78:ac:38:de:ab,"Cisco Systems, Inc",0,1+edge4-the
35575,GB,Vaioni Group,600,edge1-thn-lon2,195.66.237.193,2001:7f8:4:1::8af7:1,f0:1c:2d:76:03:94,Juniper Networks,0,600+edge1-thn-lon2
37239,GB,ICTGlobe Management (Pty) Ltd,1,edge4-tch,195.66.227.101,2001:7f8:4::9177:1,48:8f:5a:7c:b8:4a,Routerboard.com,0,1+edge4-tch
25061,GB,Associated Networks (UK) Ltd. ANLX,600,edge1-thn-lon2,195.66.237.22,2001:7f8:4:1::61e5:2,84:78:ac:38:de:aa,"Cisco Systems, Inc",0,600+edge1-thn-lon2
35575,GB,Vaioni Group,349,edge7-tcw-man1,195.66.244.4,2001:7f8:4:2::8af7:1,28:6f:7f:43:97:03,"Cisco Systems, Inc",0,349+edge7-tcw-man1
37273,GB,BCS Group,1,edge4-the,195.66.225.195,,20:e0:9c:c7:4b:a7,Nokia,0,1+edge4-the
25152,GB,RIPE NCC K-Root Operations,1,edge3-thn,195.66.224.183,2001:7f8:4::6240:1,c0:42:d0:80:cb:66,Juniper Networks,0,1+edge3-thn
35598,GB,InetCom,1,core3-thn,195.66.224.242,2001:7f8:4::8b0e:1,fc:33:42:27:d8:5a,Juniper Networks,0,1+core3-thn
37282,GB,Main One Cable Company,1,edge1-th2,195.66.227.13,2001:7f8:4::91a2:1,08:ec:f5:5a:38:82,"Cisco Systems, Inc",1,1+edge1-th2
25152,GB,RIPE NCC K-Root Operations,600,edge2-thn-lon2,195.66.236.183,2001:7f8:4:1::6240:1,c0:42:d0:80:cb:67,Juniper Networks,0,600+edge2-thn-lon2
35834,GB,CCP Games,1,edge4-thn,195.66.226.23,2001:7f8:4::8bfa:1,78:ba:f9:7d:83:13,"Cisco Systems, Inc",0,1+edge4-thn
37468,GB,Angola Cables,1,core3-in2,195.66.226.95,2001:7f8:4::925c:1,28:a2:4b:fd:5c:32,Juniper Networks,0,1+core3-in2
25180,GB,Exponential-e Ltd,1,edge1-thw,195.66.227.237,2001:7f8:4::625c:2,10:e8:78:1c:fd:4b,Nokia,0,1+edge1-thw
35838,GB,CCANet,349,edge5-tcw-man1,195.66.244.38,2001:7f8:4:2::8bfe:1,00:0b:0c:0d:0e:0f,Agile Systems Inc.,0,349+edge5-tcw-man1
37721,GB,Virtual Technologies and Solutions(VTS),600,edge3-thw-lon2,195.66.238.18,2001:7f8:4:1::9359:1,00:15:5d:f0:c3:1b,Microsoft Corporation,1,600+edge3-thw-lon2
25198,GB,INTERKVM HOST SRL,1,core4-thn,195.66.224.209,2001:7f8:4::626e:1,44:4c:a8:73:9b:c3,Arista Networks,0,1+core4-thn
36351,US,"SoftLayer Technologies, Inc. (an IBM Company)",426,edge1-dft.nva1,206.55.196.46,2001:504:31::8dff:2,42:a6:77:6b:81:6d,,0,426+edge1-dft.nva1
39175,GB,TouchTec Technology Limited,1,edge4-thn,195.66.224.132,2001:7f8:4::9907:1,5c:45:27:7b:24:36,Juniper Networks,0,1+edge4-thn
25376,GB,Netnorth Limited,1,edge4-thn,195.66.226.188,2001:7f8:4::6320:1,18:8b:9d:6f:d5:40,"Cisco Systems, Inc",1,1+edge4-thn
36459,US,"Github, Inc",426,edge1-dft.nva1,206.55.196.55,2001:504:31::8e6b:2,dc:38:e1:14:34:96,Juniper Networks,0,426+edge1-dft.nva1
39179,GB,Nasstar South Limited,600,edge1-in2-lon2,195.66.238.29,2001:7f8:4:1::990b:1,70:7d:b9:c0:b2:c1,"Cisco Systems, Inc",0,600+edge1-in2-lon2
25376,GB,Netnorth Limited,349,edge7-tcw-man1,195.66.244.51,2001:7f8:4:2::6320:1,d8:b1:90:83:fa:07,"Cisco Systems, Inc",1,349+edge7-tcw-man1
36692,GB,Cisco Umbrella (OpenDNS),1,edge4-eq4,195.66.225.70,2001:7f8:4::8f54:1,78:fe:3d:b4:45:8e,Juniper Networks,0,1+edge4-eq4
39202,GB,Global Radio UK Ltd,600,edge2-eq4-lon2,195.66.237.2,2001:7f8:4:1::9922:1,5c:83:8f:cf:bf:c0,"Cisco Systems, Inc",0,600+edge2-eq4-lon2
25509,GB,Hringidan ehf / Vortex Inc,1,edge1-thw,195.66.224.204,2001:7f8:4::63a5:1,e4:c7:22:7d:72:94,"Cisco Systems, Inc",0,1+edge1-thw
36692,GB,Cisco Umbrella (OpenDNS),600,edge3-eq4-lon2,195.66.237.70,2001:7f8:4:1::8f54:1,78:fe:3d:b4:46:cc,Juniper Networks,0,600+edge3-eq4-lon2
39351,GB,31173 Services AB,1,edge1-in2,195.66.226.62,2001:7f8:4::99b7:1,b0:33:a6:69:78:3b,Juniper Networks,0,1+edge1-in2
25577,GB,IDE Group Connect Limited,600,edge1-rbs-lon2,195.66.236.201,2001:7f8:4:1::63e9:1,4c:96:14:f8:10:00,Juniper Networks,0,600+edge1-rbs-lon2
36874,GB,Cybersmart Ltd,600,edge1-thn-lon2,195.66.239.174,2001:7f8:4:1::900a:1,40:55:39:9e:31:50,"Cisco Systems, Inc",0,600+edge1-thn-lon2
39384,GB,"Dream Fusion - It Services, Lda",1,edge1-tcm,195.66.224.247,2001:7f8:4::99d8:1,ec:7c:5c:d2:74:a7,Juniper Networks,0,1+edge1-tcm
27630,US,Xfernet,426,edge1-dft.nva1,206.55.196.36,2001:504:31::6bee:1,3c:94:d5:19:9e:72,Juniper Networks,0,426+edge1-dft.nva1
36902,GB,Intelvision LTD,600,edge3-thn-lon2,195.66.239.53,2001:7f8:4:1::9026:1,00:21:d8:9a:f2:00,"Cisco Systems, Inc",0,600+edge3-thn-lon2
39386,GB,Saudi Telecom Company (STC),1,edge2-rbs,195.66.226.250,,44:f4:77:0a:1f:c4,Juniper Networks,0,1+edge2-rbs
27822,GB,Anuvu UK Operations Ltd.,1,edge1-tch,195.66.225.45,,6c:20:56:45:fc:82,"Cisco Systems, Inc",0,1+edge1-tch
36916,GB,Stem,1,edge2-thn,195.66.225.67,2001:7f8:4::9034:2,80:71:1f:f5:a3:df,Juniper Networks,0,1+edge2-thn
39537,GB,SysGroup Trading Limited,544,edge1-ngd.car1,195.66.254.10,2001:7f8:4:4::9a71:11,e0:5f:b9:4c:f1:00,"Cisco Systems, Inc",0,544+edge1-ngd.car1
27822,GB,Anuvu UK Operations Ltd.,600,edge3-tch-lon2,195.66.237.45,2001:7f8:4:1::6cae:1,6c:20:56:45:fd:02,"Cisco Systems, Inc",0,600+edge3-tch-lon2
37009,GB,MTC Namibia,1,core4-thn,195.66.225.85,,68:cc:6e:7a:e5:7e,"HUAWEI TECHNOLOGIES CO.,LTD",0,1+core4-thn
39545,GB,Fluidata,349,edge2-tcj-man1,195.66.244.76,2001:7f8:4:2::9a79:1,44:f4:77:bc:8e:7a,Juniper Networks,0,349+edge2-tcj-man1
28757,GB,Scotnet.co.uk Ltd,600,edge3-rbs-lon2,195.66.238.52,2001:7f8:4:1::7055:1,b4:96:91:11:69:9c,Intel Corporate,0,600+edge3-rbs-lon2
37053,GB,RSAWEB,1,core3-thn,195.66.227.208,2001:7f8:4::90bd:1,00:04:96:bc:25:23,"Extreme Networks, Inc.",0,1+core3-thn
39737,GB,Prime Telecom,1,core3-thn,195.66.227.138,2001:7f8:4::9b39:1,00:1d:b5:a7:07:f0,Juniper Networks,0,1+core3-thn
28792,GB,Public Internet Ltd,600,edge2-the-lon2,195.66.236.131,2001:7f8:4:1::7078:1,d0:72:dc:cd:8a:82,"Cisco Systems, Inc",0,600+edge2-the-lon2
37054,GB,Telecom Malagasy,1,edge4-thn,195.66.226.21,2001:7f8:4::90be:1,b0:a8:6e:77:f1:4a,Juniper Networks,0,1+edge4-thn
40627,GB,RingCentral UK,1,edge4-the,195.66.226.44,2001:7f8:4::9eb3:1,20:d8:0b:3a:bd:0e,Juniper Networks,0,1+edge4-the
28889,GB,LinzNet,1,edge3-thn,195.66.227.52,,6c:3b:6b:f3:49:1b,Routerboard.com,0,1+edge3-thn
37100,GB,SEACOM,1,edge5-eq4,195.66.227.22,2001:7f8:4::90ec:2,80:7f:f8:5d:78:11,Juniper Networks,1,1+edge5-eq4
41000,GB,Freethought Internet Limited,1,edge4-thn,195.66.226.215,2001:7f8:4::a028:1,a8:0c:0d:1c:b9:1c,"Cisco Systems, Inc",0,1+edge4-thn
29006,GB,Acora Ltd,600,edge1-th2-lon2,195.66.236.95,2001:7f8:4:1::714e:1,ec:38:73:e9:18:08,Juniper Networks,0,600+edge1-th2-lon2
37271,GB,Workonline Communications (Pty) Ltd,600,edge2-tch-lon2,195.66.238.102,2001:7f8:4:1::9197:1,28:99:3a:d1:0d:b4,Arista Networks,1,600+edge2-tch-lon2
41000,GB,Freethought Internet Limited,600,edge4-thn-lon2,195.66.238.215,2001:7f8:4:1::a028:1,a8:0c:0d:1c:b9:1b,"Cisco Systems, Inc",0,600+edge4-thn-lon2
29009,GB,UK Broadband Ltd,1,edge1-in2,195.66.226.70,2001:7f8:4::7151:2,2c:21:31:a4:ff:1b,Juniper Networks,0,1+edge1-in2
37273,GB,BCS Group,600,edge2-the-lon2,195.66.237.195,2001:7f8:4:1::9199:1,20:e0:9c:c7:4b:a7,Nokia,0,600+edge2-the-lon2
41000,GB,Freethought Internet Limited,349,edge5-tcw-man1,195.66.244.78,2001:7f8:4:2::a028:1,e0:ac:f1:36:ba:bf,"Cisco Systems, Inc",0,349+edge5-tcw-man1
29009,GB,UK Broadband Ltd,600,edge1-tca-lon2,195.66.237.40,2001:7f8:4:1::7151:1,2c:21:31:a4:f7:19,Juniper Networks,0,600+edge1-tca-lon2
37613,GB,Dolphin Telecommunications Ltd,1,edge1-th2,195.66.227.225,2001:7f8:4::92ed:2,6c:71:0d:81:ac:59,"Cisco Systems, Inc",0,1+edge1-th2
41095,GB,IPTP Limited,1,edge3-eq4,195.66.225.64,2001:7f8:4::a087:1,00:1e:13:e5:53:c0,"Cisco Systems, Inc",0,1+edge3-eq4
29017,GB,NTT Global Data Centers EMEA UK Ltd,600,edge1-thn-lon2,195.66.236.141,2001:7f8:4:1::7159:1,e8:a2:45:c8:9a:9b,Juniper Networks,0,600+edge1-thn-lon2
37640,GB,Cape Connect Internet,1,edge1-tch,195.66.227.171,2001:7f8:4::9308:1,48:8f:5a:d8:c5:e6,Routerboard.com,0,1+edge1-tch
41107,GB,Backbone Connect Ltd,1,edge3-thn,195.66.227.147,2001:7f8:4::a093:2,50:87:89:38:4b:5b,"Cisco Systems, Inc",0,1+edge3-thn
29048,GB,EQUIDUCT SYSTEMS LIMITED,1,edge1-in2,195.66.225.228,2001:7f8:4::7178:1,00:1f:6d:86:3b:49,"Cisco Systems, Inc",0,1+edge1-in2
37680,GB,Cool Ideas Service Provider Pty Ltd,1,edge4-thn,195.66.227.27,2001:7f8:4::9330:1,6c:3b:6b:f0:05:fc,Routerboard.com,0,1+edge4-thn
41107,GB,Backbone Connect Ltd,1,edge3-thn,195.66.227.180,2001:7f8:4::a093:1,50:87:89:2a:f7:c5,"Cisco Systems, Inc",0,1+edge3-thn
29119,GB,Aire Networks del Mediterraneo S.L.U,1,edge5-eq4,195.66.227.29,2001:7f8:4::71bf:1,5c:45:27:cd:41:c0,Juniper Networks,0,1+edge5-eq4
37722,GB,Kaldera Ltd,1,core3-thn,195.66.224.57,2001:7f8:4::935a:1,7c:31:0e:9a:65:99,"Cisco Systems, Inc",0,1+core3-thn
41230,GB,Ask4 Limited,349,edge6-tcw-man1,195.66.244.23,,28:99:3a:06:68:db,Arista Networks,0,349+edge6-tcw-man1
29129,GB,Vispa Limited,349,edge3-tdd-man1,195.66.244.248,2001:7f8:4:2::71c9:6,74:8e:f8:a9:3c:0a,Brocade Communications Systems LLC,0,349+edge3-tdd-man1
38040,GB,TOT International Internet Gateway,1,core3-thn,195.66.226.69,2001:7f8:4::9498:2,f8:7b:20:73:3c:23,"Cisco Systems, Inc",0,1+core3-thn
41379,GB,NTA Ltd,600,edge4-thn-lon2,195.66.239.32,2001:7f8:4:1::a1a3:1,c8:9c:1d:4d:66:11,"Cisco Systems, Inc",0,600+edge4-thn-lon2
29169,GB,Gandi,1,core4-thn,195.66.225.20,2001:7f8:4::71f1:1,84:78:ac:3c:22:2c,"Cisco Systems, Inc",0,1+core4-thn
38082,GB,True Internet Corporation Company Limited,600,edge1-th2-lon2,195.66.237.88,2001:7f8:4:1::94c2:1,6c:9c:ed:0f:68:8a,"Cisco Systems, Inc",0,600+edge1-th2-lon2
41495,GB,Faelix Limited,1,edge1-thw,195.66.227.182,2001:7f8:4::a217:1,a0:36:9f:2f:3a:a4,Intel Corporate,1,1+edge1-thw
29314,GB,Vectra,1,edge1-rbs,195.66.225.167,2001:7f8:4::7282:1,40:8f:9d:80:69:7a,Juniper Networks,0,1+edge1-rbs
38158,GB,PT Cyberindo Aditama (CBN Networks),1,core3-thn,195.66.224.144,2001:7f8:4::950e:1,88:90:09:e6:41:4a,Juniper Networks,0,1+core3-thn
41805,GB,Sawad Land,1,core3-thn,195.66.227.196,2001:7f8:4::a34d:1,34:ed:1b:19:ed:83,"Cisco Systems, Inc",0,1+core3-thn
29446,GB,ChunkyChips.net,1,edge4-thn,195.66.225.112,2001:7f8:4::7306:1,e8:b7:48:1c:0d:03,"Cisco Systems, Inc",0,1+edge4-thn
38195,GB,Superloop,1,core3-thn,195.66.227.164,2001:7f8:4::9533:1,7c:31:0e:3f:60:ac,"Cisco Systems, Inc",0,1+core3-thn
41811,GB,Convergence Group Networks Ltd,349,edge5-tcw-man1,195.66.244.75,2001:7f8:4:2::a353:1,5c:5a:c7:d0:26:a9,"Cisco Systems, Inc",0,349+edge5-tcw-man1
29452,GB,Secura Hosting Ltd.,600,edge4-thn-lon2,195.66.237.5,2001:7f8:4:1::730c:2,dc:38:e1:af:f0:19,Juniper Networks,0,600+edge4-thn-lon2
38719,GB,Dreamscape Networks,1,edge1-tca,195.66.227.56,2001:7f8:4::973f:2,08:81:f4:82:e1:55,Juniper Networks,0,1+edge1-tca
42004,GB,VoIP Unlimited,1,edge1-tch,195.66.224.194,2001:7f8:4::a414:2,d4:6d:50:63:bf:a8,"Cisco Systems, Inc",0,1+edge1-tch
29550,GB,Simply Transit,1,edge4-the,195.66.224.223,2001:7f8:4::736e:1,3c:94:d5:09:8f:c2,Juniper Networks,0,1+edge4-the
38880,GB,Micron21 Datacentre and Colocation,1,core4-tch,195.66.224.165,2001:7f8:4::97e0:1,cc:4e:24:91:09:00,Brocade Communications Systems LLC,0,1+core4-tch
42004,GB,VoIP Unlimited,600,edge1-thw-lon2,195.66.236.45,2001:7f8:4:1::a414:1,10:f3:11:35:ab:97,"Cisco Systems, Inc",0,600+edge1-thw-lon2
29611,GB,Elite,1,edge3-thn,195.66.225.78,2001:7f8:4::73ab:1,88:a2:5e:bc:7c:a5,Juniper Networks,1,1+edge3-thn
39063,GB,Leitwert GmbH,1,core4-thn,195.66.226.203,2001:7f8:4::9897:1,02:fa:ca:de:73:01,,0,1+core4-thn
42009,GB,AVR Group Limited,349,edge5-tcw-man1,195.66.244.109,2001:7f8:4:2::a419:1,aa:00:00:aa:37:62,DIGITAL EQUIPMENT CORPORATION,0,349+edge5-tcw-man1
29668,GB,vXtream,1,edge4-thn,195.66.224.105,,44:03:a7:a2:1a:20,"Cisco Systems, Inc",0,1+edge4-thn
39070,GB,APII.IO Limited,1,edge4-thn,195.66.225.68,2001:7f8:4::989e:1,00:23:9c:9a:c7:f0,Juniper Networks,0,1+edge4-thn
42010,GB,IT Professional Services Ltd,1,edge4-tch,195.66.225.50,2001:7f8:4::a41a:1,00:be:75:39:ff:11,"Cisco Systems, Inc",0,1+edge4-tch
29791,GB,Internap Network Services,1,edge1-in2,195.66.226.116,2001:7f8:4::745f:1,f4:b5:2f:06:a8:c5,Juniper Networks,0,1+edge1-in2
39122,GB,Blacknight Internet Solutions Limited,1,edge4-tch,195.66.226.97,2001:7f8:4::98d2:1,f0:d7:af:2a:aa:aa,IEEE Registration Authority,0,1+edge4-tch
42344,GB,Subtopia Ltd,600,edge3-thn-lon2,195.66.238.71,2001:7f8:4:1::a568:1,24:a4:3c:b3:76:c9,Ubiquiti Networks Inc.,0,600+edge3-thn-lon2
30781,GB,Jaguar Network SAS,1,edge3-thn,195.66.226.17,2001:7f8:4::783d:1,a8:0c:0d:1c:d0:83,"Cisco Systems, Inc",0,1+edge3-thn
39175,GB,TouchTec Technology Limited,600,edge2-thn-lon2,195.66.236.132,2001:7f8:4:1::9907:1,5c:45:27:7b:24:37,Juniper Networks,0,600+edge2-thn-lon2
42353,GB,Simwood eSMS Limited,544,edge1-ngd.car1,195.66.254.141,2001:7f8:4:4::a571:2,94:8e:d3:43:bd:00,Arista Networks,0,544+edge1-ngd.car1
30818,GB,Advania,1,edge1-thn,195.66.224.6,2001:7f8:4::7862:1,a8:0c:0d:7f:fc:99,"Cisco Systems, Inc",0,1+edge1-thn
39175,GB,TouchTec Technology Limited,349,edge2-tcj-man1,195.66.244.107,2001:7f8:4:2::9907:1,40:a6:77:4b:35:d0,Juniper Networks,0,349+edge2-tcj-man1
42353,GB,Simwood eSMS Limited,544,edge1-ngd.car1,195.66.254.147,2001:7f8:4:4::a571:1,94:8e:d3:43:8e:8e,Arista Networks,0,544+edge1-ngd.car1
30827,GB,Extraordinary Managed Services Ltd,1,edge4-the,195.66.224.241,2001:7f8:4::786b:1,f8:c0:01:18:ce:03,Juniper Networks,0,1+edge4-the
39179,GB,Nasstar South Limited,1,edge1-tch,195.66.226.29,2001:7f8:4::990b:1,00:a6:ca:ef:73:41,"Cisco Systems, Inc",0,1+edge1-tch
42353,GB,Simwood eSMS Limited,1,edge2-thn,195.66.224.236,2001:7f8:4::a571:1,00:1c:73:8e:63:39,Arista Networks,0,1+edge2-thn
30844,GB,Liquid Intelligent Technologies,600,edge2-thn-lon2,195.66.236.68,2001:7f8:4:1::787c:1,ec:38:73:e5:90:63,Juniper Networks,0,600+edge2-thn-lon2
39202,GB,Global Radio UK Ltd,1,edge1-thw,195.66.225.2,2001:7f8:4::9922:1,5c:83:8f:cf:bc:c0,"Cisco Systems, Inc",0,1+edge1-thw
42353,GB,Simwood eSMS Limited,600,edge2-eq4-lon2,195.66.236.39,2001:7f8:4:1::a571:2,00:1c:73:8e:5c:55,Arista Networks,0,600+edge2-eq4-lon2
30889,GB,Waycom International,600,edge2-the-lon2,195.66.239.111,2001:7f8:4:1::78a9:1,70:1f:53:d0:29:c1,"Cisco Systems, Inc",0,600+edge2-the-lon2
39208,GB,IP Integration,600,edge1-in2-lon2,195.66.239.37,2001:7f8:4:1::9928:1,88:d9:8f:ee:30:27,Juniper Networks,0,600+edge1-in2-lon2
42353,GB,Simwood eSMS Limited,349,edge6-tcw-man1,195.66.244.9,2001:7f8:4:2::a571:1,94:8e:d3:43:c2:20,Arista Networks,0,349+edge6-tcw-man1
30990,GB,Djibouti Telecom,1,edge3-thn,195.66.226.162,2001:7f8:4::790e:1,d4:6d:50:5f:15:af,"Cisco Systems, Inc",0,1+edge3-thn
39326,GB,HighSpeed Office Limited,1,core3-thn,195.66.224.226,2001:7f8:4::999e:1,44:ec:ce:44:5d:0f,Juniper Networks,0,1+core3-thn
42455,GB,Wi-Manx,349,edge7-tcw-man1,195.66.244.7,2001:7f8:4:2::a5d7:1,20:4e:71:9d:1f:f1,Juniper Networks,0,349+edge7-tcw-man1
31042,GB,Serbia Broadband,1,edge1-tcm,195.66.225.141,2001:7f8:4::7942:1,a8:0c:0d:48:8b:6d,"Cisco Systems, Inc",0,1+edge1-tcm
39326,GB,HighSpeed Office Limited,349,edge5-tcw-man1,195.66.244.83,2001:7f8:4:2::999e:1,44:ec:ce:f4:d4:71,Juniper Networks,0,349+edge5-tcw-man1
42473,GB,Anexia,1,edge1-th2,195.66.226.113,2001:7f8:4::a5e9:1,b0:33:a6:6e:ec:83,Juniper Networks,1,1+edge1-th2
31059,GB,Avelacom Ltd,1,edge1-in2,195.66.226.66,2001:7f8:4::7953:1,50:87:89:12:d5:1d,"Cisco Systems, Inc",0,1+edge1-in2
39356,GB,Avanti Communications,600,edge1-the-lon2,195.66.237.143,2001:7f8:4:1::99bc:1,00:23:9c:fb:ce:29,Juniper Networks,0,600+edge1-the-lon2
42473,GB,Anexia,600,edge1-th2-lon2,195.66.238.113,2001:7f8:4:1::a5e9:1,44:ec:ce:44:7d:09,Juniper Networks,1,600+edge1-th2-lon2
31459,GB,BBC,1,edge4-thn,195.66.224.197,,00:0e:d6:b0:d6:c0,"Cisco Systems, Inc",0,1+edge4-thn
39386,GB,Saudi Telecom Company (STC),1,edge1-rbs,195.66.224.123,2001:7f8:4::99da:1,44:f4:77:0a:17:c7,Juniper Networks,0,1+edge1-rbs
42473,GB,Anexia,349,edge7-tcw-man1,195.66.244.85,2001:7f8:4:2::a5e9:1,00:50:56:bb:74:90,"VMware, Inc.",1,349+edge7-tcw-man1
31472,GB,VoiceHost Ltd,349,edge6-tcw-man1,195.66.244.1,2001:7f8:4:2::7af0:1,4c:77:6d:e6:20:20,"Cisco Systems, Inc",1,349+edge6-tcw-man1
39386,GB,Saudi Telecom Company (STC),600,edge2-rbs-lon2,195.66.236.123,2001:7f8:4:1::99da:1,e8:b6:c2:bb:e8:9a,Juniper Networks,0,600+edge2-rbs-lon2
42611,GB,Zzoomm PLC,1,edge1-thn,195.66.224.74,2001:7f8:4::a673:1,a4:e1:1a:6e:ce:0b,Juniper Networks,0,1+edge1-thn
