IXP Number (IX-F ID),Name,Metro,Switch Name,Switch Model,Software Version,Peering DB Facility ID,Coordinates,IPv4,IPv6,MANRS,ASN Sum,IXP Switch
558,DE-CIX PMO (DE-CIX Palermo),,backhaul02.dx2.fra,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+backhaul02.dx2.fra
558,DE-CIX PMO (DE-CIX Palermo),,backhaul01.dx5.fra,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+backhaul01.dx5.fra
558,DE-CIX PMO (DE-CIX Palermo),,backhaul01.dx8.fra,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+backhaul01.dx8.fra
558,DE-CIX PMO (DE-CIX Palermo),,core01.dx2.fra,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+core01.dx2.fra
558,DE-CIX PMO (DE-CIX Palermo),,core01.fra12.fra,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+core01.fra12.fra
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-kcp1-1,DCS-7280SR-48C6,,178,"53.318647,-6.439957",185.6.36.0/23,2001:7f8:18::/64,1,14,20+swi1-kcp1-1
558,DE-CIX PMO (DE-CIX Palermo),,backhaul01.nyc13.nyc,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+backhaul01.nyc13.nyc
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-cwt1-1,DCS-7280SR-48C6,,164,"53.296306,-6.41897",185.6.36.0/23,2001:7f8:18::/64,1,9,20+swi1-cwt1-1
558,DE-CIX PMO (DE-CIX Palermo),,backhaul01.nyc1.nyc,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+backhaul01.nyc1.nyc
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-pwt1-3,DCS-7060CX2-32S,,177,"53.334251,-6.365538",185.6.36.0/23,2001:7f8:18::/64,1,5,20+swi1-pwt1-3
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-kcp1-4,DCS-7060CX2-32S,,178,"53.318647,-6.439957",185.6.36.0/23,2001:7f8:18::/64,1,0,20+swi1-kcp1-4
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-pwt1-4,DCS-7060CX2-32S,,177,"53.334251,-6.365538",185.6.36.0/23,2001:7f8:18::/64,1,1,20+swi1-pwt1-4
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-kcp1-2,DCS-7280SR-48C6,,178,"53.318647,-6.439957",194.88.241.0/26,2001:7f8:18:70::/64,1,21,20+swi1-kcp1-2
558,DE-CIX PMO (DE-CIX Palermo),,edge02.mad1.mad,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge02.mad1.mad
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-cwt1-1,DCS-7280SR-48C6,,164,"53.296306,-6.41897",194.88.241.0/26,2001:7f8:18:70::/64,1,9,20+swi1-cwt1-1
558,DE-CIX PMO (DE-CIX Palermo),,edge01.dxb2.dxb,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+edge01.dxb2.dxb
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-cwt1-2,DCS-7280SR-48C6,,164,"53.296306,-6.41897",194.88.241.0/26,2001:7f8:18:70::/64,1,12,20+swi1-cwt1-2
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-pwt2-1,DCS-7280SR-48C6,,797,,194.88.241.0/26,2001:7f8:18:70::/64,1,6,20+swi1-pwt2-1
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-kcp1-4,DCS-7060CX2-32S,,178,"53.318647,-6.439957",194.88.241.0/26,2001:7f8:18:70::/64,1,0,20+swi1-kcp1-4
20,INEX LAN1 (Internet Neutral Exchange Association Limited by Guarantee),Dublin,swi1-nwb1-3,DCS-7060CX2-32S,,1065,"53.411166,-6.347409",194.88.241.0/26,2001:7f8:18:70::/64,1,4,20+swi1-nwb1-3
21,BCIX (BCIX Management GmbH),Berlin,core-l105-01,DCS-7280CR2A-60,,445,,193.178.185.0/24,2001:7f8:19:1::/64,1,0,21+core-l105-01
21,BCIX (BCIX Management GmbH),Berlin,edge-n15-22,DCS-7280SR-48C6,,478,"52.538479,13.237136",193.178.185.0/24,2001:7f8:19:1::/64,1,19,21+edge-n15-22
21,BCIX (BCIX Management GmbH),Berlin,edge-l105-22,DCS-7280SR-48C6,,445,,193.178.185.0/24,2001:7f8:19:1::/64,1,19,21+edge-l105-22
558,DE-CIX PMO (DE-CIX Palermo),,core01.nyc1.nyc,,,,,185.1.46.0/24,2001:7f8:32::/64,1,0,558+core01.nyc1.nyc
21,BCIX (BCIX Management GmbH),Berlin,edge-a36s-21,DCS-7280SR-48C6,,155,,193.178.185.0/24,2001:7f8:19:1::/64,1,18,21+edge-a36s-21
21,BCIX (BCIX Management GmbH),Berlin,edge-k15-31,DCS-7280CR3-32P4,,965,"52.43269,13.37386",193.178.185.0/24,2001:7f8:19:1::/64,1,3,21+edge-k15-31
648,NAPAfrica IX Cape Town (NAPAfrica),Cape Town,ar-l8.ct1.napafrica.net,DCS-7280SR-48C6,,1225,"-33.970872,18.465223",196.60.70.0/23,2001:43f8:6d1::/64,1,28,648+ar-l8.ct1.napafrica.net
21,BCIX (BCIX Management GmbH),Berlin,edge-g60-31,DCS-7280CR3-32P4,,331,"52.452868,13.428412",193.178.185.0/24,2001:7f8:19:1::/64,1,4,21+edge-g60-31
27,NL-ix,Amsterdam,equinix-am7-switch,,,62,,193.239.116.0/22,2001:7f8:13::/64,1,57,27+equinix-am7-switch
649,NAPAfrica IX Durban (NAPAfrica),Durban,ar-l1.db1.napafrica.net,DCS-7280SR-48C6,,1289,"-29.783372,30.990127",196.10.141.0/24,2001:43f8:6d2::/64,1,20,649+ar-l1.db1.napafrica.net
27,NL-ix,Amsterdam,interxion-sciencepark-switch,,,104,,193.239.116.0/22,2001:7f8:13::/64,1,9,27+interxion-sciencepark-switch
27,NL-ix,London,telehouse-north-switch,,,34,,193.239.116.0/22,2001:7f8:13::/64,1,9,27+telehouse-north-switch
27,NL-ix,Hilversum,mediagateway-switch,,,235,"52.241526,5.169722",193.239.116.0/22,2001:7f8:13::/64,1,7,27+mediagateway-switch
650,IX-Denver (Interconnection Exchange Denver),Greenwood Village,den3.sw01,,,3071,"39.618102,-104.891509",206.53.175.0/24,2001:504:58::0/64,1,2,650+den3.sw01
27,NL-ix,Rotterdam,smartdc-switch,,,848,"51.923689,4.432138",193.239.116.0/22,2001:7f8:13::/64,1,4,27+smartdc-switch
27,NL-ix,Antwerp,united-antwerp-dc-switch,,,921,"51.263253,4.41277",193.239.116.0/22,2001:7f8:13::/64,1,1,27+united-antwerp-dc-switch
679,SIX Seattle (Jumbo) (Seattle Internet Exchange (MTU 9000)),Tukwila,Wowrack,,,,,206.81.82.0/23,2001:504:16:1::/64,0,2,679+Wowrack
27,NL-ix,Amsterdam,equinix-am3-switch,,,1320,"52.354686,4.958827",193.239.116.0/22,2001:7f8:13::/64,1,25,27+equinix-am3-switch
679,SIX Seattle (Jumbo) (Seattle Internet Exchange (MTU 9000)),Seattle,Altopia,,,,,206.81.82.0/23,2001:504:16:1::/64,0,1,679+Altopia
27,NL-ix,Eindhoven,nldc-eindhoven-switch,,,4856,"51.407417,5.458918",193.239.116.0/22,2001:7f8:13::/64,1,5,27+nldc-eindhoven-switch
679,SIX Seattle (Jumbo) (Seattle Internet Exchange (MTU 9000)),North Kansas City,NOCIX,,,,,206.81.82.0/23,2001:504:16:1::/64,0,4,679+NOCIX
27,NL-ix,Delft,the-datacenter-group-delft-switch,,,1341,,193.239.116.0/22,2001:7f8:13::/64,1,5,27+the-datacenter-group-delft-switch
679,SIX Seattle (Jumbo) (Seattle Internet Exchange (MTU 9000)),Seattle,SIX KOMO,7280SR-48C6,,,,206.81.82.0/23,2001:504:16:1::/64,0,0,679+SIX KOMO
27,NL-ix,Frankfurt,newtelco-switch,,,808,"50.099697,8.631763",193.239.116.0/22,2001:7f8:13::/64,1,9,27+newtelco-switch
679,SIX Seattle (Jumbo) (Seattle Internet Exchange (MTU 9000)),,IX Reach,,,,,206.81.82.0/23,2001:504:16:1::/64,0,0,679+IX Reach
27,NL-ix,Rijen,global-datacenter-switch,,,707,"51.579078,4.929288",193.239.116.0/22,2001:7f8:13::/64,1,3,27+global-datacenter-switch
679,SIX Seattle (Jumbo) (Seattle Internet Exchange (MTU 9000)),,Wholesail,,,,,206.81.82.0/23,2001:504:16:1::/64,0,0,679+Wholesail
27,NL-ix,Vitry-sur-Seine,iliad-dc3-switch,,,1402,"48.775278,2.379971",193.239.116.0/22,2001:7f8:13::/64,1,2,27+iliad-dc3-switch
27,NL-ix,Amsterdam,equinix-am8f-switch,,,80,"52.396814,4.838579",193.239.116.0/22,2001:7f8:13::/64,1,1,27+equinix-am8f-switch
27,NL-ix,Bettembourg,luxconnect-switch,,,909,"49.504806,6.112374",193.239.116.0/22,2001:7f8:13::/64,1,2,27+luxconnect-switch
27,NL-ix,Amsterdam,eunetworks-switch,,,406,"52.333407,4.919422",193.239.116.0/22,2001:7f8:13::/64,1,6,27+eunetworks-switch
681,LSIX Netherlands (LayerSwitch Internet Exchange),Amsterdam,asw1.ams1.nl,Unknown,,62,,185.1.32.0/24,2001:7f8:8f::/64,0,7,681+asw1.ams1.nl
27,NL-ix,Marseille,interxionmrs2-switch,,,,,193.239.116.0/22,2001:7f8:13::/64,1,11,27+interxionmrs2-switch
33,RIX (Reykjavik Internet Exchange),Reykjavík,tg-rsw01,,,3026,"64.139545,-21.95505",195.130.211.0/26,2001:7f8:48::/64,0,0,33+tg-rsw01
34,SwissIX (SwissIX Internet Exchange),Zurich,mlx-glb,Unknown,,81,"47.433041,8.557414",91.206.52.0/23,2001:7f8:24::/64,1,100,34+mlx-glb
683,EIX Delhi (Extreme Internet Exchange India),New Delhi,vela.del,S6720-54C-EI-48S-AC,,,,45.120.248.0/24,2001:df2:1900:1::/64,0,2,683+vela.del
34,SwissIX (SwissIX Internet Exchange),Zurich,mlx-czh,Unknown,,336,"47.38338,8.495621",91.206.52.0/23,2001:7f8:24::/64,1,52,34+mlx-czh
683,EIX Delhi (Extreme Internet Exchange India),Noida,vulpecula.del,S6720-54C-EI-48S-AC,,5554,"28.624843,77.376152",45.120.248.0/24,2001:df2:1900:1::/64,0,6,683+vulpecula.del
34,SwissIX (SwissIX Internet Exchange),Zurich,mlx-zh4,Unknown,,833,"47.38774,8.520195",91.206.52.0/23,2001:7f8:24::/64,1,69,34+mlx-zh4
34,SwissIX (SwissIX Internet Exchange),Lupfig,mlx-lup,Unknown,,1086,"47.446496,8.211035",91.206.52.0/23,2001:7f8:24::/64,1,11,34+mlx-lup
683,EIX Delhi (Extreme Internet Exchange India),New Delhi,horologium.del,Unknown,,1622,"28.630933,77.207955",45.120.248.0/24,2001:df2:1900:1::/64,0,0,683+horologium.del
37,InterLAN Internet Exchange (Interlan IX),Bucharest,ilan.b.nx2.as01,,,978,"44.481366,26.118942",86.104.125.0/24,2001:7f8:64:225::/64,1,15,37+ilan.b.nx2.as01
37,InterLAN Internet Exchange (Interlan IX),Bucharest,ilan.b.mediasat.as01,,,,,86.104.125.0/24,2001:7f8:64:225::/64,1,1,37+ilan.b.mediasat.as01
683,EIX Delhi (Extreme Internet Exchange India),Noida,sodium.del,S6730-H48X6C,,3941,"28.533258,77.349243",45.120.248.0/24,2001:df2:1900:1::/64,0,0,683+sodium.del
37,InterLAN Internet Exchange (Interlan IX),Timisoara,ilan.tm.arniec.as01,,,5986,"45.747175,21.22892",86.104.125.0/24,2001:7f8:64:225::/64,1,3,37+ilan.tm.arniec.as01
37,InterLAN Internet Exchange (Interlan IX),Bucharest,ilan.b.drtab.as01,,,,,86.104.125.0/24,2001:7f8:64:225::/64,1,3,37+ilan.b.drtab.as01
37,InterLAN Internet Exchange (Interlan IX),Bucharest,ilan.b.ines.as01,,,772,"44.484589,26.089852",86.104.125.0/24,2001:7f8:64:225::/64,1,7,37+ilan.b.ines.as01
688,DE-CIX  Delhi (DE-CIX Interwire Internet Services Pvt Ltd),Noida,del-03-ixp01,mx960,,2411,,103.27.168.0/24,2400:d180:67::0/64,0,20,688+del-03-ixp01
37,InterLAN Internet Exchange (Interlan IX),Suceava,ilan.sv.teletrans.as01,,,,,86.104.125.0/24,2001:7f8:64:225::/64,1,2,37+ilan.sv.teletrans.as01
37,InterLAN Internet Exchange (Interlan IX),Frankfurt,ilan.fra.equinix.as01,,,60,"50.09885,8.632004",86.104.125.0/24,2001:7f8:64:225::/64,1,6,37+ilan.fra.equinix.as01
694,EIX Mumbai (Extreme Internet Exchange India),Mumbai,venus.bom,S6720-54C-EI-48S-AC,,1770,"19.01803,72.828343",103.77.108.0/23,2001:df2:1900:2::/64,0,19,694+venus.bom
37,InterLAN Internet Exchange (Interlan IX),Craiova,ilan.cra.teletrans.as01,,,,,86.104.125.0/24,2001:7f8:64:225::/64,1,4,37+ilan.cra.teletrans.as01
37,InterLAN Internet Exchange (Interlan IX),Bucharest,ilan.b.vox.as02,,,1635,"44.484488,26.117868",86.104.125.0/24,2001:7f8:64:225::/64,1,0,37+ilan.b.vox.as02
37,InterLAN Internet Exchange (Interlan IX),Bucharest,ilan.b.m247.as01,,,2188,"44.478323,26.118016",86.104.125.0/24,2001:7f8:64:225::/64,1,3,37+ilan.b.m247.as01
38,VSIX Nap (VSIX),Padova,VC Juniper,,,1936,"45.38861,11.92851",185.1.115.0/24,2001:7f8:5f:ffff::/64,1,0,38+VC Juniper
38,VSIX Nap (VSIX),Padova,Cisco 2960,,,1936,"45.38861,11.92851",185.1.115.0/24,2001:7f8:5f:ffff::/64,1,0,38+Cisco 2960
38,VSIX Nap (VSIX),Milan,swarista-mi01,,,1974,"45.476394,9.103571",185.1.115.0/24,2001:7f8:5f:ffff::/64,1,0,38+swarista-mi01
694,EIX Mumbai (Extreme Internet Exchange India),Navi Mumbai,puppis.bom,S6730-H48X6C,,2465,,103.77.108.0/23,2001:df2:1900:2::/64,0,0,694+puppis.bom
38,VSIX Nap (VSIX),Padova,swarista-pd01,,,1936,"45.38861,11.92851",185.1.115.0/24,2001:7f8:5f:ffff::/64,1,0,38+swarista-pd01
694,EIX Mumbai (Extreme Internet Exchange India),Mumbai,pluto.bom,S6720-54C-EI-48S-AC,,2310,"19.113908,72.892742",103.77.108.0/23,2001:df2:1900:2::/64,0,4,694+pluto.bom
40,BIX.BG (BIX.BG - Bulgarian Internet eXchange),Sofia,pe1,EX9208,,1935,"42.668521,23.395329",193.169.198.0/23,2001:7f8:58::/64,0,0,40+pe1
694,EIX Mumbai (Extreme Internet Exchange India),Navi Mumbai,musca.bom,ATN 910C-D,,2466,,103.77.108.0/23,2001:df2:1900:2::/64,0,1,694+musca.bom
40,BIX.BG (BIX.BG - Bulgarian Internet eXchange),Sofia,pe2,EX9208,,663,"42.702735,23.306259",193.169.198.0/23,2001:7f8:58::/64,0,0,40+pe2
694,EIX Mumbai (Extreme Internet Exchange India),Mumbai,pavo.bom,S6730-H48X6C,,2310,"19.113908,72.892742",103.77.108.0/23,2001:df2:1900:2::/64,0,0,694+pavo.bom
40,BIX.BG (BIX.BG - Bulgarian Internet eXchange),Sofia,pe8,MX204,,663,"42.702735,23.306259",193.169.198.0/23,2001:7f8:58::/64,0,0,40+pe8
694,EIX Mumbai (Extreme Internet Exchange India),Mumbai,pegasus.bom,S6730-H48X6C,,2310,"19.113908,72.892742",103.77.108.0/23,2001:df2:1900:2::/64,0,1,694+pegasus.bom
40,BIX.BG (BIX.BG - Bulgarian Internet eXchange),Sofia,pe12,EX9253,,5875,,193.169.198.0/23,2001:7f8:58::/64,0,0,40+pe12
694,EIX Mumbai (Extreme Internet Exchange India),Navi Mumbai,hydra.bom,CE6881-48S6CQ,,2465,,103.77.108.0/23,2001:df2:1900:2::/64,0,2,694+hydra.bom
40,BIX.BG (BIX.BG - Bulgarian Internet eXchange),Sofia,pe14,EX9251,,3298,"42.677369,23.259932",193.169.198.0/23,2001:7f8:58::/64,0,0,40+pe14
40,BIX.BG (BIX.BG - Bulgarian Internet eXchange),Sofia,pe15,EX9251,,,,193.169.198.0/23,2001:7f8:58::/64,0,0,40+pe15
40,BIX.BG (BIX.BG - Bulgarian Internet eXchange),Sofia,pe22,MX80,,663,"42.702735,23.306259",193.169.198.0/23,2001:7f8:58::/64,0,0,40+pe22
712,STHIX - Gothenburg (Stockholm Internet eXchange AB),Gothenburg,sw2.got1.se,DCS-7050S-52,,434,,185.1.82.0/24,2001:7f8:ad::/64,1,13,712+sw2.got1.se
41,France-IX (FranceIX - Paris),Paris,es2.th2,EX9214,,,,37.49.236.0/22,2001:7f8:54::/64,1,0,41+es2.th2
713,STHIX - Copenhagen (Stockholm Internet eXchange AB),Copenhagen,sw1-sv1,DCS-7050S-52,,222,"55.661921,12.377342",185.1.88.0/24,2001:7f8:b0::/64,1,1,713+sw1-sv1
41,France-IX (FranceIX - Paris),Paris,es1.dc2,EX9214,,,,37.49.236.0/22,2001:7f8:54::/64,1,0,41+es1.dc2
713,STHIX - Copenhagen (Stockholm Internet eXchange AB),Malmö,sw1-kv1,DCS-7050S-52,,1393,"55.5748,12.928058",185.1.88.0/24,2001:7f8:b0::/64,1,3,713+sw1-kv1
41,France-IX (FranceIX - Paris),Paris,es2.par5,SLX 9850-8,,,,37.49.236.0/22,2001:7f8:54::/64,1,0,41+es2.par5
729,Pittsburgh Internet Exchange (Pittsburgh Internet Exchange),Pittsburgh,ix-sw1.cc,DCS-7050S-52,,,,206.71.141.0/24,2001:504:77::/64,0,4,729+ix-sw1.cc
41,France-IX (FranceIX - Paris),Paris,es1.pa6,EX9214,,,,37.49.236.0/22,2001:7f8:54::/64,1,0,41+es1.pa6
741,BALT-IX (Baltic Internet Exchange),Vilnius,J13-SW,,,788,"54.691637,25.287428",77.241.206.0/24,2001:1ab8:8486::/64,0,19,741+J13-SW
41,France-IX (FranceIX - Paris),Paris,slx1.th2,SLX 9850-8,,,,37.49.236.0/22,2001:7f8:54::/64,1,0,41+slx1.th2
41,France-IX (FranceIX - Paris),Paris,er2.kdi1-par,7750 SR-2s,,,,37.49.236.0/22,2001:7f8:54::/64,1,0,41+er2.kdi1-par
1,LINX LON1 (LINX LON1),London,edge2-thn,,,34,,195.66.224.0/21,2001:7f8:4::/64,1,47,1+edge2-thn
46,TREX (TREX Regional Exchanges Oy),Tampere,trex-sw-hal3,,,2333,"61.496478,23.757183",195.140.193.0/24,,1,0,46+trex-sw-hal3
1,LINX LON1 (LINX LON1),London,edge4-thn,,,34,,195.66.224.0/21,2001:7f8:4::/64,1,64,1+edge4-thn
46,TREX (TREX Regional Exchanges Oy),Tampere,trex-sw-hal3,,,2333,"61.496478,23.757183",195.140.192.0/24,2001:7f8:1d:4::/64,1,0,46+trex-sw-hal3
1,LINX LON1 (LINX LON1),London,core5-in2,,,46,,195.66.224.0/21,2001:7f8:4::/64,1,0,1+core5-in2
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.dx6.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,16,47+edge01.dx6.fra
1,LINX LON1 (LINX LON1),London,core3-in2,,,46,,195.66.224.0/21,2001:7f8:4::/64,1,14,1+core3-in2
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.dx9.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,7,47+edge01.dx9.fra
1,LINX LON1 (LINX LON1),London,edge4-the,,,39,,195.66.224.0/21,2001:7f8:4::/64,1,61,1+edge4-the
47,DE-CIX HAM (DE-CIX Hamburg),,backhaul01.dx2.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+backhaul01.dx2.fra
1,LINX LON1 (LINX LON1),London,edge4-eq4,,,2262,,195.66.224.0/21,2001:7f8:4::/64,1,19,1+edge4-eq4
47,DE-CIX HAM (DE-CIX Hamburg),,backhaul01.dx9.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,1,47+backhaul01.dx9.fra
1,LINX LON1 (LINX LON1),London,edge4-tch,,,45,,195.66.224.0/21,2001:7f8:4::/64,1,40,1+edge4-tch
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.pmo1.pmo,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.pmo1.pmo
1,LINX LON1 (LINX LON1),London,edge5-thn,,,34,,195.66.224.0/21,2001:7f8:4::/64,1,2,1+edge5-thn
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.ist1.ist,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.ist1.ist
1,LINX LON1 (LINX LON1),London,core3-thw,,,835,,195.66.224.0/21,2001:7f8:4::/64,1,32,1+core3-thw
47,DE-CIX HAM (DE-CIX Hamburg),,core01.dx2.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+core01.dx2.fra
1,LINX LON1 (LINX LON1),London,core4-thw,,,835,,195.66.224.0/21,2001:7f8:4::/64,1,12,1+core4-thw
47,DE-CIX HAM (DE-CIX Hamburg),,core01.dx9.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+core01.dx9.fra
1,LINX LON1 (LINX LON1),London,edge1-in2,,,46,,195.66.230.0/26,,1,21,1+edge1-in2
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.dxb2.dxb,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.dxb2.dxb
1,LINX LON1 (LINX LON1),London,edge1-thn,,,34,,195.66.230.0/26,,1,74,1+edge1-thn
47,DE-CIX HAM (DE-CIX Hamburg),,edge02.dx12.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,23,47+edge02.dx12.fra
1,LINX LON1 (LINX LON1),London,edge2-rbs,,,40,,195.66.230.0/26,,1,13,1+edge2-rbs
47,DE-CIX HAM (DE-CIX Hamburg),,edge02.nyc6.nyc,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge02.nyc6.nyc
1,LINX LON1 (LINX LON1),London,edge1-tch,,,45,,195.66.230.0/26,,1,50,1+edge1-tch
47,DE-CIX HAM (DE-CIX Hamburg),,edge02.fra2.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,8,47+edge02.fra2.fra
1,LINX LON1 (LINX LON1),London,edge3-eq4,,,2262,,195.66.230.0/26,,1,17,1+edge3-eq4
47,DE-CIX HAM (DE-CIX Hamburg),,edge02.fra6.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,9,47+edge02.fra6.fra
1,LINX LON1 (LINX LON1),London,edge4-tch,,,45,,195.66.230.0/26,,1,40,1+edge4-tch
47,DE-CIX HAM (DE-CIX Hamburg),,edge02.muc2.muc,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge02.muc2.muc
1,LINX LON1 (LINX LON1),London,core3-tch,,,45,,195.66.230.0/26,,1,17,1+core3-tch
47,DE-CIX HAM (DE-CIX Hamburg),,edge02.muc1.muc,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,1,47+edge02.muc1.muc
1,LINX LON1 (LINX LON1),London,core3-thw,,,835,,195.66.230.0/26,,1,32,1+core3-thw
102,Netnod Sundsvall (Netnod Sundsvall),Sundsvall,ag1b-sva.svl.netnod.se,,,,,194.68.130.0/24/24,2001:7f8:d:100::/64/64,1,11,102+ag1b-sva.svl.netnod.se
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.ath1.ath,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.ath1.ath
1,LINX LON1 (LINX LON1),London,core4-thn,,,34,,195.66.230.0/26,,1,47,1+core4-thn
102,Netnod Sundsvall (Netnod Sundsvall),Sundsvall,ag1b-sva.svl.netnod.se,,,,,194.68.128.0/24/24,2001:7f8:d:fe::/64/64,1,11,102+ag1b-sva.svl.netnod.se
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.mad4.mad,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.mad4.mad
1,LINX LON1 (LINX LON1),London,edge5-eq4,,,2262,,195.66.230.0/26,,1,67,1+edge5-eq4
102,Netnod Sundsvall (Netnod Sundsvall),Sundsvall,ag1b-kan.gvl.netnod.se,,,,,194.68.123.0/24/24,2001:7f8:d:ff::/64/64,1,5,102+ag1b-kan.gvl.netnod.se
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.fra10.fra,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,5,47+edge01.fra10.fra
1,LINX LON1 (LINX LON1),London,core5-tch,,,45,,195.66.230.0/26,,1,0,1+core5-tch
102,Netnod Sundsvall (Netnod Sundsvall),Sundsvall,ag1b-sva.svl.netnod.se,,,,,195.245.240.0/24/24,2001:7f8:d:fc::/64/64,1,11,102+ag1b-sva.svl.netnod.se
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.kul1.kul,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.kul1.kul
1,LINX LON1 (LINX LON1),London,edge2-tch,,,45,,195.66.230.0/26,,1,0,1+edge2-tch
102,Netnod Sundsvall (Netnod Sundsvall),Sundsvall,ag1b-sva.svl.netnod.se,,,,,194.68.135.0/24/24,2001:7f8:d:301::/64/64,1,11,102+ag1b-sva.svl.netnod.se
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.kul2.kul,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.kul2.kul
2,AMS-IX,Amsterdam,pxc-sar-102,,,,,195.69.147.0/26,2001:7f8:1:1::/64,1,6,2+pxc-sar-102
102,Netnod Sundsvall (Netnod Sundsvall),Sundsvall,ag1b-kan.gvl.netnod.se,,,,,194.68.131.64/26/26,2001:7f8:d:400::/64/64,1,5,102+ag1b-kan.gvl.netnod.se
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.jhb2.jhb,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.jhb2.jhb
2,AMS-IX,Amsterdam,pxc-eq3-171,,,,,195.69.147.0/26,2001:7f8:1:1::/64,1,6,2+pxc-eq3-171
143,"IXP-BUE (CABASE IX BUE - Ciudad de Bueno Aires, Argentina  (Cabase.org.ar))",Ciudad de Buenos Aires,BUE-SWT-02,EXASCALE E1200i,,10486,,200.0.17.0/24,2001:13c7:6001::/64,1,0,143+BUE-SWT-02
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.bwn1.bwn,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.bwn1.bwn
2,AMS-IX,Amsterdam,edge-eun-014,,,,,195.69.147.0/26,2001:7f8:1:1::/64,1,4,2+edge-eun-014
143,"IXP-BUE (CABASE IX BUE - Ciudad de Bueno Aires, Argentina  (Cabase.org.ar))",Ciudad de Buenos Aires,BUE-SWT-04,S12712,,10486,,200.0.17.0/24,2001:13c7:6001::/64,1,0,143+BUE-SWT-04
47,DE-CIX HAM (DE-CIX Hamburg),,edge02.sin1.sin,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge02.sin1.sin
2,AMS-IX,Amsterdam,pxc-tc4-150,,,,,195.69.147.0/26,2001:7f8:1:1::/64,1,1,2+pxc-tc4-150
144,STHIX - Stockholm (Stockholm Internet eXchange AB),Stockholm,sw7-vb1,X670-48x,,1602,"59.289728,18.016676",192.121.80.0/24,2001:7f8:3e::/64,1,15,144+sw7-vb1
47,DE-CIX HAM (DE-CIX Hamburg),,edge01.bcn1.bcn,,,,,185.1.210.0/23,2001:7f8:3d::/64,1,0,47+edge01.bcn1.bcn
